ndviM,elevation,slope,vs,vd,ppt,tmean,vpdmax,tmin,tmax,ignition
0.553577272727273,366.436868393542,22.6722268229758,7.0986732342,347.9734665663,563.1114730129,16.3827033705908,18.3724468151719,8.97620586359007,23.7902671398965,1
0.731835177865613,731.728839330968,27.2892760492737,6.319545025,36,1215.951439356,16.6498201586006,29.0598743469388,5.87688505846077,27.4237215720487,1
0.677012592592593,942.746431825084,14.415636205923,5.6309660164,226.1322689861,1011.1379892845,26.5357513427734,50.0787496566772,17.2797496318817,35.7925004959106,1
0.449888095238095,166.828941285252,7.34232976580735,9.2200151634,349,537.3740795451,17.956113325957,20.5077398228569,11.2555090591068,24.6580379235957,1
0.804934583333333,645.704048525885,26.980552905898,3.0289015471,281,1298.3311905871,20.2107778559096,34.0430689428644,11.0086411637477,30.3765142852601,1
0.560069047619048,858.98284045272,28.6676597854176,1.8847183489,130,839.8470685993,23.0043027806303,41.9895830247847,13.4413040679749,32.5687934790108,1
0.735019444444445,350.987358916479,14.8955061288101,5.6242325995,233.8158384472,1624.7989959446,27.3138824353226,62.8472330404998,14.8541661928979,39.7749713200203,1
0.63209037037037,2126.72340425532,14.470516902397,6.0062072692,258,589.6613210452,0.516755186766217,3.24525814091106,-3.65693527318159,4.69167023520376,1
0.719145992755247,1531.58701548783,18.2670399924234,2.1499999762,277,889.7855984745,18.2821508407593,27.7128999710083,10.1465500354767,26.4185503005981,1
0.723957529871348,795.802600538425,22.7404818976733,3.5333333015,154,1261.3196743189,27.4293346405029,56.0974162419637,17.560666958491,37.2986666361491,NaN
0.683169781144781,618.573640293556,16.5513471428634,6.2666667302,339.3333333333,1172.1494968999,22.1212508678436,29.7698755264282,15.0650000572205,29.1780002117157,1
0.593993641618497,355.300422822297,12.5246958114474,2.7666666508,174,1333.4858854827,29.3423737537329,65.1635680559711,18.9524104615086,39.7331917261386,1
0.705019922180977,1718.91172911333,16.8316529778171,3.25,61,900.1597465982,12.173875451088,16.3906251192093,6.74374994635582,17.6050623059273,1
0.812474197722567,677.329280515972,17.689787024538,3.7663002001,358,1317.6049967973,27.3558762073517,58.7483749389648,15.6431250572205,39.0700001716614,1
0.738953888888889,619.453809971778,25.472038655262,2.0999999046,193,988.8794942873,22.3688287816078,38.1070490481015,13.4007500168924,31.3379134123964,1
0.586646428571429,532.617726396917,9.66625262178438,3.5494295329,283,457.1018354098,27.0642365843559,52.7602559363934,17.3699805025071,36.7589903937906,NaN
0.636670161290323,693.867774985502,5.65345013443227,2.8108538939,175.9059070595,929.6914877832,26.332473272066,49.294610212198,16.9217841075046,35.7445080959605,1
0.835244842102113,795.928795835271,29.480800114827,2.9666666985,36,2215.3565010464,29.7766885757446,54.1133754253387,20.7538123130798,38.800562620163,0
0.628624260085979,798.235228038643,20.3351652336888,2.3688358152,272.6192575737,1637.9019750527,27.006426905686,52.8217410736198,16.563286786207,37.4503415016285,NaN
0.433764981211317,1093.65500203453,4.93456613582137,1.8763346969,262.2877220632,1273.7296652774,3.26244411755963,9.7487987918196,-4.70857624511856,11.2337768329469,1
0.788783844189017,1917.94463059139,17.8126934018541,6.938836803,24.1784258312,2800.5377241783,9.87650595106748,16.8434474537719,2.28496459872964,17.4689906533694,1
0.773463888888889,801.075079149706,13.3236319324055,3.882105908,167.4315329448,2021.2326486169,23.28903160607,37.6281824554337,14.7761205931633,31.8031099063078,1
0.741775,233.032288254562,21.0104779342959,6.6309289558,41.7460547399,1286.2679109558,21.3111284810723,32.2576044167433,12.437344852223,30.1853930601501,1
0.696203333333333,610.582693292371,15.7202495778761,2.37293389,241,1560.3919965549,25.6140012741089,46.443000793457,15.8414998054504,35.3879995346069,1
0.565051282051282,1956.37327404634,21.3370160315959,2.1346308919,257,436.042702371,25.0593379551164,38.39563251213,16.4169596264721,33.7025172015269,0
